,year,month,day,hour,czas,temperature,wilgotnosc,predkosc_wiatru,aqi,o3,so2,no2,pm10,pm25,co
1539,2024,1,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1540,2024,1,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1541,2024,1,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1542,2024,1,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
1543,2024,1,24,17,2024-01-24T17:00:00,3,93,7.2,30,65.4,4.8,6.0,7.0,7.0,171.0
1544,2024,1,24,16,2024-01-24T16:00:00,4,93,8.8,33,64.0,6.0,7.0,9.0,8.0,50.2
1545,2024,1,24,15,2024-01-24T15:00:00,5,93,7.7,36,64.7,3.0,11.0,9.0,8.75,441.0
1546,2024,1,24,14,2024-01-24T14:00:00,6,93,8.8,39,63.9,3.0,10.3,11.0,9.33,447.0
1547,2024,1,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1548,2024,1,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1549,2024,1,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1550,2024,1,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1551,2024,1,24,9,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1552,2024,1,24,8,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1553,2024,1,24,7,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1554,2024,1,24,6,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1555,2024,1,24,5,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1556,2024,1,24,4,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1557,2024,1,24,3,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1558,2024,1,24,2,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1559,2024,1,24,1,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
1560,2024,1,25,0,2024-01-25T00:00:00,3,86,6.2,34,74.0,4.0,1.3,3.7,2.0,51.4
1561,2024,1,24,23,2024-01-24T23:00:00,4,80,6.2,34,73.0,5.0,1.7,3.3,2.0,51.9
1562,2024,1,24,22,2024-01-24T22:00:00,4,80,5.7,33,72.0,6.0,2.0,3.0,2.0,52.5
1563,2024,1,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1564,2024,1,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1565,2024,1,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1566,2024,1,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
1567,2024,1,24,17,2024-01-24T17:00:00,3,93,7.2,30,65.4,4.8,6.0,7.0,7.0,171.0
1568,2024,1,24,16,2024-01-24T16:00:00,4,93,8.8,33,64.0,6.0,7.0,9.0,8.0,50.2
1569,2024,1,24,15,2024-01-24T15:00:00,5,93,7.7,36,64.7,3.0,11.0,9.0,8.75,441.0
1570,2024,1,24,14,2024-01-24T14:00:00,6,93,8.8,39,63.9,3.0,10.3,11.0,9.33,447.0
1571,2024,1,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1572,2024,1,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1573,2024,1,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1574,2024,1,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1575,2024,1,24,9,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1576,2024,1,24,8,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1577,2024,1,24,7,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1578,2024,1,24,6,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1579,2024,1,24,5,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1580,2024,1,24,4,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1581,2024,1,24,3,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1582,2024,1,24,2,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1583,2024,1,24,1,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
1584,2024,01,25,00,2024-01-25T00:00:00,3,86,6.2,34,74.0,4.0,1.3,3.7,2.0,51.4
1585,2024,01,24,23,2024-01-24T23:00:00,4,80,6.2,34,73.0,5.0,1.7,3.3,2.0,51.9
1586,2024,01,24,22,2024-01-24T22:00:00,4,80,5.7,33,72.0,6.0,2.0,3.0,2.0,52.5
1587,2024,01,24,21,2024-01-24T21:00:00,3,80,5.7,33,70.7,4.8,3.0,5.0,4.0,172.5
1588,2024,01,24,20,2024-01-24T20:00:00,3,80,6.7,32,69.5,3.7,5.7,6.0,4.67,292.5
1589,2024,01,24,19,2024-01-24T19:00:00,4,75,6.2,32,68.2,2.5,7.5,7.5,6.0,412.5
1590,2024,01,24,18,2024-01-24T18:00:00,3,93,7.2,31,66.8,3.7,5.0,7.0,6.0,291.7
1591,2024,01,24,17,2024-01-24T17:00:00,3,93,7.2,30,65.4,4.8,6.0,7.0,7.0,171.0
1592,2024,01,24,16,2024-01-24T16:00:00,4,93,8.8,33,64.0,6.0,7.0,9.0,8.0,50.2
1593,2024,01,24,15,2024-01-24T15:00:00,5,93,7.7,36,64.7,3.0,11.0,9.0,8.75,441.0
1594,2024,01,24,14,2024-01-24T14:00:00,6,93,8.8,39,63.9,3.0,10.3,11.0,9.33,447.0
1595,2024,01,24,13,2024-01-24T13:00:00,8,93,8.8,32,59.5,3.0,11.3,10.5,7.75,450.0
1596,2024,01,24,12,2024-01-24T12:00:00,9,87,8.2,37,52.1,3.5,13.0,10.3,9.0,461.5
1597,2024,01,24,11,2024-01-24T11:00:00,10,81,9.3,43,42.4,4.0,15.3,11.0,10.25,473.5
1598,2024,01,24,10,2024-01-24T10:00:00,10,76,10.8,42,40.4,4.0,16.0,12.0,10.0,276.0
1599,2024,01,24,09,2024-01-24T09:00:00,9,81,10.3,38,42.9,3.0,13.3,12.3,9.25,444.0
1600,2024,01,24,08,2024-01-24T08:00:00,8,81,10.8,38,46.8,3.0,11.5,12.5,9.25,434.5
1601,2024,01,24,07,2024-01-24T07:00:00,8,87,9.8,26,56.0,13.0,3.0,6.0,4.0,60.1
1602,2024,01,24,06,2024-01-24T06:00:00,8,81,10.3,38,55.2,4.0,8.5,11.5,9.25,398.5
1603,2024,01,24,05,2024-01-24T05:00:00,7,87,10.3,36,57.5,4.0,7.3,12.0,8.67,184.0
1604,2024,01,24,04,2024-01-24T04:00:00,7,87,10.3,41,54.2,4.5,7.5,13.3,9.75,379.0
1605,2024,01,24,03,2024-01-24T03:00:00,7,87,11.3,50,37.4,6.3,11.8,16.0,12.0,326.0
1606,2024,01,24,02,2024-01-24T02:00:00,7,81,10.8,47,44.0,5.5,10.1,14.1,11.38,350.3
1607,2024,01,24,01,2024-01-24T01:00:00,7,81,10.3,50,38.9,6.0,11.4,14.6,12.2,336.0
